소관부처,법령명,공포일자,시행일자,법령종류
보건복지부,의료사고 피해구제 및 의료분쟁 조정 등에 관한 법률 시행규칙,20190612,20190612,보건복지부령
보건복지부,노숙인 등의 복지 및 자립지원에 관한 법률 시행규칙,20190612,20190612,보건복지부령
보건복지부,아동복지법 시행규칙,20190612,20190612,보건복지부령
보건복지부,국민건강보험법 시행규칙,20190612,20190612,보건복지부령
보건복지부,제약산업 육성 및 지원에 관한 특별법 시행규칙,20190612,20190612,보건복지부령
식품의약품안전처,의약품 등의 안전에 관한 규칙,20190612,20190612,총리령
보건복지부,영유아보육법 시행규칙,20190612,20190612,보건복지부령
보건복지부,사회복지사업법 시행규칙,20190612,20190612,보건복지부령
보건복지부,사회복지법인 및 사회복지시설 재무ㆍ회계 규칙,20190612,20190612,보건복지부령
보건복지부,자살예방 및 생명존중문화 조성을 위한 법률 시행규칙,20190612,20190612,보건복지부령
환경부,물관리기본법 시행규칙,20190612,20190613,환경부령
환경부,전기ㆍ전자제품 및 자동차의 자원순환에 관한 법률 시행규칙,20190612,20190613,환경부령
국토교통부,댐 주변지역 친환경 보전 및 활용에 관한 특별법 시행규칙,20190612,20190613,국토교통부령
보건복지부,노인장기요양보험법 시행규칙,20190612,20191212,보건복지부령
법무부,출입국관리법 시행규칙,20190611,20190611,법무부령
null,국가기술자격법 시행규칙,20190611,20190611,고용노동부령
법무부,출입국관리법 시행령,20190611,20190611,대통령령
국방부,합동참모본부 직제,20190611,20190611,대통령령
국토교통부,도시공원 및 녹지 등에 관한 법률 시행령,20190611,20190611,대통령령
보건복지부,긴급복지지원법 시행규칙,20190611,20190612,보건복지부령
문화체육관광부,서예진흥에 관한 법률 시행령,20190611,20190612,대통령령
산업통상자원부,고압가스 안전관리법 시행령,20190611,20190612,대통령령
